age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital
50대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
50대,normal,level3, Never-married, Farming-fishing, Not-in-family, White, Male,50, United-States,0,zero
60대,normal,level2, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States,1,zero
10대,normal,level2, Never-married, Adm-clerical, Own-child, Black, Male,20, United-States,0,zero
30대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States,0,zero
30대,normal,level3, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States,0,zero
60대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, Japan,0,zero
60대,normal,level2, Married-civ-spouse,temp, Husband, White, Male,15, United-States,0,zero
30대,normal,level3, Married-spouse-absent, Craft-repair, Unmarried, White, Male,40, United-States,0,zero
20대,normal,level2, Never-married, Other-service, Unmarried, White, Female,30, United-States,0,zero
30대,normal,level2, Divorced, Transport-moving, Unmarried, White, Female,40, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States,1,zero
50대,normal,level3, Married-civ-spouse, Tech-support, Husband, White, Male,25, United-States,1,zero
40대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
30대,normal,level3, Divorced, Other-service, Unmarried, Black, Female,40, United-States,0,zero
40대,normal,level2, Divorced, Tech-support, Unmarried, White, Female,40, United-States,0,zero
20대,normal,level3, Never-married, Sales, Own-child, White, Female,40, United-States,0,zero
50대,normal,level2, Separated, Transport-moving, Not-in-family, White, Male,40, United-States,0,zero
50대,normal,level1, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Sales, Husband, White, Male,40, United-States,0,zero
40대,normal,level3, Married-civ-spouse,temp, Husband, Black, Male,8, United-States,0,positive
50대,normal,level3, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States,1,zero
40대,normal,level2, Married-civ-spouse, Sales, Husband, White, Male,45, United-States,1,positive
40대,normal,level4, Divorced, Farming-fishing, Unmarried, White, Male,48, United-States,0,zero
30대,normal,level3, Never-married, Prof-specialty, Own-child, White, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States,0,zero
50대,normal,level3, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,35, India,0,zero
60대,normal,level2, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States,1,positive
40대,normal,level2, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,8, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Other-service, Husband, Black, Male,40, United-States,0,negative
40대,normal,level2, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States,0,zero
20대,normal,level3, Never-married, Other-service, Own-child, White, Female,20, United-States,0,zero
70대,normal,level3, Widowed, Tech-support, Not-in-family, White, Female,16, United-States,0,zero
30대,normal,level2, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States,0,zero
50대,other,level2, Married-civ-spouse, Exec-managerial, Husband, White, Male,40,temp,0,zero
30대,normal,level2, Widowed, Machine-op-inspct, Unmarried, White, Female,20, United-States,0,zero
50대,normal,level2, Divorced, Transport-moving, Not-in-family, White, Male,50, United-States,0,zero
20대,normal,level3, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States,0,zero
10대,normal,level2, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States,0,zero
30대,normal,level2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States,0,zero
30대,normal,level2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50, United-States,0,zero
50대,normal,level3, Never-married, Sales, Unmarried, White, Male,60, United-States,1,zero
50대,normal,level2, Never-married, Craft-repair, Own-child, White, Male,35, United-States,0,zero
30대,normal,level3, Never-married, Farming-fishing, Not-in-family, White, Male,50, United-States,0,zero
20대,normal,level2, Married-civ-spouse, Other-service, Wife, Black, Female,32, United-States,0,zero
70대,normal,level4, Divorced,temp, Not-in-family, White, Male,45, United-States,0,positive
20대,normal,level3, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States,1,zero
10대,normal,level2, Never-married, Craft-repair, Not-in-family, White, Male,30, United-States,0,positive
40대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States,1,zero
40대,normal,level1, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Portugal,0,zero
20대,normal,level2, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States,0,zero
40대,normal,level2, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States,0,zero
10대,normal,level2, Never-married, Machine-op-inspct, Own-child, Black, Female,20, United-States,0,zero
30대,normal,level2, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,40, United-States,0,zero
60대,normal,level4, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States,1,positive
30대,normal,level3, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States,0,zero
50대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
50대,other,level4, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States,1,positive
50대,normal,level4, Divorced, Exec-managerial, Not-in-family, Black, Male,55, United-States,1,zero
20대,normal,level2, Married-civ-spouse, Craft-repair, Own-child, Black, Male,40, United-States,0,zero
20대,normal,level2, Married-civ-spouse, Transport-moving, Husband, Other, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Adm-clerical, Wife, Other, Female,40,temp,0,negative
20대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States,0,zero
10대,normal,level2, Never-married, Adm-clerical, Own-child, White, Female,40, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Other-service, Husband, White, Male,50, Canada,1,negative
50대,normal,level3, Widowed, Prof-specialty, Unmarried, White, Female,40, United-States,0,zero
20대,normal,level3, Never-married, Prof-specialty, Other-relative, White, Male,40, United-States,0,zero
10대,normal,level2, Never-married, Other-service, Own-child, White, Male,23, United-States,0,zero
30대,normal,level3, Never-married,temp, Unmarried, White, Female,25, United-States,0,zero
60대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States,1,positive
20대,normal,level3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States,1,zero
20대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Female,32, United-States,0,zero
50대,normal,level3, Never-married, Craft-repair, Unmarried, White, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Other-service, Own-child, White, Male,35, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Adm-clerical, Husband, White, Male,48, United-States,0,zero
70대,normal,level1, Married-civ-spouse,temp, Husband, White, Male,60, United-States,0,zero
20대,normal,level4, Never-married, Sales, Not-in-family, White, Male,20, United-States,0,zero
40대,normal,level3, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States,0,zero
30대,normal,level2, Never-married,temp, Not-in-family, Black, Female,40, United-States,0,zero
50대,normal,level2, Married-civ-spouse, Exec-managerial, Husband, White, Male,48, United-States,1,zero
50대,normal,level2, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States,0,zero
50대,normal,level4, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States,1,zero
50대,normal,level3, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States,1,zero
20대,normal,level2, Never-married, Farming-fishing, Unmarried, White, Male,50, United-States,0,zero
30대,normal,level3, Never-married, Sales, Not-in-family, White, Male,40, United-States,0,zero
30대,normal,level3, Divorced, Prof-specialty, Unmarried, White, Female,38, United-States,0,zero
40대,normal,level3, Separated, Other-service, Unmarried, White, Female,40, United-States,0,zero
20대,normal,level3, Never-married, Adm-clerical, Own-child, Black, Female,40, United-States,0,zero
30대,normal,level3, Separated, Prof-specialty, Unmarried, White, Female,45, United-States,1,zero
40대,normal,level3, Divorced, Adm-clerical, Not-in-family, Black, Male,65, United-States,0,zero
20대,normal,level3, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,40, India,0,zero
20대,normal,level2, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States,0,zero
40대,normal,level3, Married-spouse-absent, Sales, Not-in-family, White, Male,45, Mexico,0,zero
50대,normal,level2, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States,1,zero
30대,normal,level3, Never-married, Adm-clerical, Not-in-family, White, Female,50, United-States,0,zero
60대,normal,level2, Married-civ-spouse,temp, Husband, White, Male,30, United-States,0,zero
10대,normal,level2, Never-married, Other-service, Own-child, White, Female,15, United-States,0,zero
20대,normal,level2, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States,0,zero
60대,normal,level2, Married-civ-spouse, Craft-repair, Husband, White, Male,20, United-States,0,zero
30대,normal,level3, Divorced, Sales, Own-child, White, Female,30, United-States,0,zero
30대,normal,level3, Never-married, Protective-serv, Not-in-family, Black, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States,0,zero
30대,normal,level3, Divorced, Adm-clerical, Unmarried, Black, Female,40, United-States,0,zero
30대,normal,level2, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,17, United-States,0,zero
40대,normal,level3, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States,0,zero
50대,normal,level3, Married-civ-spouse, Sales, Husband, White, Male,40, United-States,1,zero
30대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, Black, Male,60, United-States,1,positive
50대,normal,level1, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, Trinadad&Tobago,0,zero
40대,normal,level3, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States,1,zero
50대,normal,level2, Separated, Transport-moving, Not-in-family, Black, Male,40, United-States,0,zero
20대,normal,level3, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States,0,zero
30대,normal,level1, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, Mexico,0,zero
10대,normal,level3, Never-married, Adm-clerical, Own-child, White, Female,15, United-States,0,zero
30대,normal,level2, Married-civ-spouse, Prof-specialty, Husband, White, Male,55, United-States,1,zero
30대,normal,level3, Married-civ-spouse, Other-service, Husband, White, Male,35, United-States,0,zero
50대,normal,level3, Married-civ-spouse, Farming-fishing, Wife, White, Female,40, United-States,0,zero
20대,normal,level3, Never-married, Exec-managerial, Not-in-family, Black, Male,45, United-States,0,zero
30대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States,1,negative
20대,normal,level3, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States,0,zero
20대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States,0,zero
60대,normal,level4, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States,1,zero
30대,normal,level2, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States,1,zero
40대,normal,level3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States,1,zero
40대,normal,level1, Divorced, Machine-op-inspct, Not-in-family, White, Female,40, Mexico,0,zero
20대,normal,level3, Never-married, Other-service, Not-in-family, White, Male,35, United-States,0,zero
30대,normal,level3, Never-married, Sales, Not-in-family, White, Male,50, United-States,1,negative
40대,normal,level3, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, Italy,1,zero
30대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States,1,zero
20대,normal,level2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States,1,zero
30대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,30, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,65, United-States,1,zero
40대,normal,level3, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States,1,zero
70대,normal,level3, Married-civ-spouse,temp, Husband, White, Male,40, United-States,0,zero
30대,normal,level3, Married-civ-spouse, Craft-repair, Husband, White, Male,46, United-States,0,zero
